,0
3302,Hayes and Myers Advisors LLC
3303,the investment checker
3304,Uplevel Investments
3305,Independent Financial Securities
3306,Clara Currency Analyst / Clara Forex Analyst
3307,Crown-Thompson Global Wealth Management LLC
3308,Binvesting
3309,Clear Save / Clearsave
3310,Bariseau Capital Management (clone of an EEA authorised firm)
3311,Norden Wealth Management (clone of previously EEA authorised firm)
3312,RTTFX
3313,Instalend
3314,Steep Financial Services Inc
3315,Virgin Money (clone of FCA authorised firm)
3316,Robert Werth Financial Solutions (Clone of an FCA authorised firm)
3317,Stark Markets
3318,Inquot Investing Group
3319,Moneycorp life and wealth investment Management (Clone of EEA authorised firm)
3320,Crumpler Securities LLC
3321,Capital Way Group / Capital Group
3322,ICS Claims (Clone of ICS Hire Limited)
3323,Aegon London (Clone of an FCA authorised firm)
3324,Aviva Investment Solutions (Clone of FCA authorised firm)
3325,Traderia (a trading style of Pro Star Griffith Corporate)
3326,JMS Bonds / JMSchaar Bonds (Clone of EEA authorised firm)
3327,Infinity Loans / Chetwood Financial (clone of an FCA authorised firm)
3328,Natixis life and wealth investment Management (Clone of EEA authorised firm)
3329,Renewable Energy Investor
3330,M12 Global Ltd / Mayfair 101 Group Ltd
3331,Ambrosia Asset Management UK (clone of formerly EEA authorised firm)
3332,Fundamental Index Emerging Equity Fund/ FIEM Equity Fund (Clone of a recognised product)
3333,Trade Center
3335,My Disrepair Claim
3336,Allianz Private Investors (Clone of EEA Authorised firm)
3337,BUBBLEXT
3338,ZFX Club (Clone of an authorised firm)
3339,Lyon Royal Equity Wealth Management (Clone of an EEA authorised firm)
3340,Acceptrade
3341,Migo Trade
3342,luxis-trade
3343,UK Savings Accounts
3344,Investo Brokers / Investobrokers
3345,Housing Disrepair Claims Direct
3346,Finanza-Invest (clone of FCA authorised firm)
3347,ABN AMRO Private Bank (Clone of EEA authorised firm)
3348,Connect Finances
3349,Friends & Pro Loans
3350,MJT Bonds (clone of EEA authorised firm)
3351,Luxeeforex (Clone of Appointed Representative firm)
3352,Fred Robert Loan Company (clone of authorised firm)
3353,Bluebird Options Limited (clone of FCA authorised firm)
3354,Prudential Bonds / Prudential Financial Planning (Clone of FCA authorised firm)
3355,Tradebase24
3356,SMI Markets
3357,Pounds to Wallet
3358,Jetloan. (Clone of FCA authorised firm)
3359,Cryptenix
3360,TerraTradex
3361,Fast Easy Cash
3362,Sands Capital (Clone of an FCA Recognised Product)
3363,Blackrock Bonds / Blackrock Investment / Blackrock Asset Management / Blackrock International (Clone of FCA authorised firms)
3364,Principle Forsakrings Holdings (clone of EEA authorised firm)
3365,Saxo Bank/ Saxo Capital/ Saxo Advisory (Clone of an EEA Authorised firm and an FCA authorised firm)
3366,Property Income Investor
3367,Direct Forex Signals
3368,Compare Property Bonds UK
3369,Investor Link Marketing Limited
3370,Fixed Rate Bond Compare Limited
3371,Discovery Consultants trading as ISA Help
3372,Apex Finance Group (clone of FCA authorised firm)
3373,Prudential (Clone of FCA recognised products and UK registered company)
3374,ValueFX
3375,Eisler Capital (Clone of FCA authorised firm)
3376,The Wealth Core
3377,Sweet Loanz (Clone of an FCA authorised firm)
3378,Fuller-Grant International Consultancy LLC
3379,Cash Loans Finance (Clone of FCA authorised firm)
3380,Maxima Options UK Limited (Clone of FCA authorised firm)
3381,Carmignac Holdings / Carmignac Investment (Clone of EEA authorised firm)
3382,Fundiza
3383,Finance Ever
3384,Easy Money Loan
3385,Online Market Share
3386,AU-F/ AUF Limited
3387,24Cash Lender/ 24 Cash Lender
3389,DBS Trade / DBS Bonds (Clone of FCA authorised firms)
3390,Norwich Savings and Loans (Clone of FCA Authorised Firm)
3391,BN Private Wealth Management / BN London / BN Wealth (Clone of EEA authorised firm)
3392,Evolve Financial Services Limited / Evolve Financial Services Ltd / Evolve Financials (clone of FCA Authorised Firm)
3393,Income Bonds UK
3394,Scotiabank (Clone of FCA authorised firm)
3395,Nomura Bank (Clone of FCA authorised firms)
3397,Juno Finance & Leasing Limited
3398,Finex Trade (clone of FCA authorised firm)
3399,BNY Mellon / The Bank of New York Mellon (International) Ltd (Clone of FCA authorised firms)
3400,Bond Guru
3401,ukbondsinvestment.com
3402,UK Bonds Investment
3403,Claims Network Limited
3404,CREDIT FINANCE CORPORATION
3405,FR Investments/First Response Investments
3406,Goldberg-King International Consulting Group LLC
3407,Reclaim Fund Ltd (clone of FCA authorised firm)
3408,uktaxfreebonds.com
3409,searchukinvestments.com
3410,royal-bonds.com
3411,North West Bonds
3412,bonds-investment-uk.com
3413,Proton Finance
3414,Cooper Westlake
3415,Clarity Consulting Services Limited
3416,Eva Mullerova (Clone of former EEA authorised firm)
3417,Neo Chain
3418,ukbondsdirect.com
3419,ukbondsprovider.com
3420,smartinvestmentsearch.com
3421,firstclass-bonds.com
3422,Compare Bonds Online
3423,Pension Cash Solutions
3424,Search The Best Rates
3425,Staunch Capital / Staunch Capital Investment
3426,Investec Private Banking (clone of FCA authorised firms)
3427,UBS Trade/ UBS Trading (Clone of an EEA authorised firm)
3428,Plutus Finance
3429,propertybonds.uk
3430,Equity Consultants
3431,Bond Compare.info
3432,Fast Finance UK Limited (Clone of FCA authorised firm)
3433,Insight Investment (Clone of FCA authorised firms)
3434,Direct Loan UK (Clone of an FCA Authorised firm)
3435,fscsbonds.com
3436,Compare Income
3437,GCG International/Sage Global
3438,Growing Power Loans Ltd (Clone of FCA authorised firm)
3439,HeadWay Capital / Headway Capital Mgt. (Clone of FCA authorised firm)
3440,Termination Services Limited
3441,TradingTeck a trading style of SecVision Limited
3442,FXM Trading/Traders (clone of FCA authorised firm)
3443,Capital Way/Eastridge Capital
3444,AC Capital Partners (clone of previously EEA authorised firm)
3445,Parilease Wealth / Parilease (UK) Wealth Management (clone of EEA authorised firm)
3446,Goldver
3447,Invest UK Bonds
3448,Uk Bonds Agency
3449,Viva Loans (clone of an FCA authorised firm)
3450,Syntegra Capital (Clone of FCA authorised firm)
3451,Man Asset Management / Man Asset Management International (Clone of EEA Authorised firms)
3452,MCManagement
3453,Apco FX
3454,ukisacomparison.com
3456,Donaldson Finley Corporate Partners
3457,Golden Water Ventures t/a Search Bonds
3458,UK ISA Comparison a Trading style of Easywealth Ltd
3459,William Rogers Law
3460,Alta Advisers (Europe) (Clone of FCA authorised firms)
3461,OBTFX
3462,Fuda Capital
3463,uk-investmentbonds.com
3464,Werner Hahn Capital / Werner Hahn Wealth Management (Clone of EEA authorised firm)
3465,easyfixedrates.com
3466,UK Investment Bonds
3467,Lead Generation T/A UK Secure Bonds
3468,Guarantor Loans / Guarantorloansuk Ltd (clone of FCA authorised firm)
3469,4ex7
3470,Traderschain
3471,Capital Funds
3472,thebondexpert.co.uk
3473,Easy Fixed Rates
3474,regulatedfixedratebonds.co.uk
3476,Elkwood Financial Services (Clone of EEA Authorised firm)
3477,FX Profit Broker / FXPB / Armada Markets UK LTD (Clone of FCA and EEA authorised firm)
3478,Parker Prime
3479,Lepus Marketing Limited t/a The PPI Team
3480,London Global (clone of an FCA authorised firm and an EEA authorised firm)
3481,Cramer Wealth Management (Clone of EEA Authorised firm)
3482,Valleys Finance Limited (clone of authorised firm)
3483,O.liver / Oliver James
3484,FXGrow Capital (clone of EEA authorised firm)
3485,Vandebeek Wealth Management (clone of an EEA Authorised firm)
3486,SO FX
3487,The Decision Group
3488,Imperial Investments.Fund
3489,Decision Investing Ltd
3490,Investments Imperial Ltd
3491,Richieson Securities LLC
3492,Litigate Claims Consultants
3493,Virtue Consultants Ltd t/a Compare Bond
3494,Claims.net
3495,InvestmentFacts
3496,FX Trade Premium
3497,UK Fixed Rate Bonds
3498,CCA Courtage (clone of an EEA authorised firm))
3499,Global Asset Management
3500,Royalstox a trading style of Marom Partners Limited
3501,DCD London and Mutual (clone of UK registered public company)
3502,Fxconnect
3503,Lead Generation Limited
3504,SJCF Investments
3506,Digital Market Xchange
3507,Prime Capital Invest (clone of authorised firm)
3508,Dr. Khaled Al-Maliki t/a KHM Law
3509,MeesPierson (clone of authorised firm)
3511,Thierry Rochelle Private Equity (Clone of an EEA Authorised firm)
3512,Tyne Finance (clone of FCA authorised firm)
3513,Saga Services Limited (clone of FCA authorised firm)
3514,Apera Asset Management (Clone of FCA authorised firm)
3515,Evolution Marketsltd / Evom-Ltd (Clone of authorised firm)
3516,Credit and Loan Management Limited (Clone of FCA authorised firm)
3517,Integral Fund / Integral Asset Management (clone of FCA authorised firm)
3518,Trade FXX
3519,Bonds Today
3520,Oakfort Recovery
3521,UK Bond Shop
3522,UK Bond Finder
3523,UK Fixed Bonds
3524,Best Bonds Now
3525,FX Master/ Connie Fitch
3526,Integral Asset Management (clone of authorised firm)
3527,Quadriga Asset Management (Clone of formerly EEA authorised firm) (clone of FCA authorised firm)
3528,Britannia Management (Clone of FCA authorised firm)
3529,Quadriga Asset Managers (clone of EEA authorised firm)
3530,Mitchell Johnson Wealth (Clone of an EEA authorised firm)
3531,Legal & General / Legal & General Dynamic Bond / Legal & General UK Bond / Legal & General Guaranteed Return Bond (clone)
3532,National Bond Advice / www.nationalbondadvice.com
3533,Whitestone Consultancy Services LLC
3534,Loan Portals (clone of FCA authorised firm)
3535,Credit Assessment Bureau
3536,Markets Online / Markets.Online
3537,Panther Loans (Clone of an FCA authorised firm)
3538,Morgan Stanley Investment Management (clone of FCA authorised firm)
3539,Hornet Groupe
3540,Navifx (clone of authorised firm)
3541,ForexGrowths (clone of authorised firm)
3542,Bleaxmond a trading style of AlephLink Solutions Limited
3543,Advance Credit Union (Clone of FCA authorised firm)
3544,Financial & Risk Organisation Limited (clone of UK registered company)
3545,Ellison Partners (claims to be trading name of Amsterdams Effectenkantoor B.V.)
3546,Remaxima
3547,Ukbondst
3548,Cofinancial
3549,Blackstone500
3550,Fairbit-Pro / FairBitPro
3551,Any Use Loan UK
3552,So-Fortkredit (clone of authorised firm)
3553,PMB Capital (Clone of an FCA Authorised firm)
3554,Assurances DVK (Clone of an EEA Authorised Firm)
3555,Sterling ISA Managers (Clone of FCA Authorised firm)
3556,ETX CAPITAL GLOBAL/ ETX Capital (Clone of an FCA Authorised firm)
3557,Capital Financial Management (clone) (clone of FCA authorised firm)
3558,EGM Finance
3559,Profitstrade / Profits Trade
3560,Assurix Asset Management (Clone of an EEA Authorised Firm)
3561,uksavingssociety.com
3562,King Bonds Group
3563,Mercer Alternatives (Clone of FCA and EEA Authorised firms)
3564,UMARKETS
3565,Income Class
3566,Secure UK Bonds
3568,Financial Claim Services
3569,BSB Global
3570,Invesco UK / Invesco Asset Management (Clone of FCA Authorised firms)
3571,Golden Trees
3572,Hope Securities
3573,Hemingway Global Capital
3574,Stretton Wealth Management
3575,Tendo Loan (Clone of an FCA authorised firm)
3576,Farallon Capital LLC (clone of authorised firm)
3577,Dominion Financial Assets (clone of authorised firm)
3578,Jordan Peter Heyward t/a @TradewithJordanfx & Heyward Marketing Ltd / SIGNIFX
3579,securabonds.com
3580,Cash Valley
3581,Grand Capital Holdings
3582,Money-And-Debt-Consultancy
3583,Henderson and Partners (Clone of FCA Authorised firm)
3584,Pure-Bonds
3585,UK Bond Centre
3586,www.stepwithchanges.co.uk
3587,Cortez Capital Asset Management
3588,SCK Securities
3589,Bank of Ireland (Clone of FCA authorised firm)
3590,Fortis Investment Management (Clone of a previously EEA authorised firm)
3591,Money Sense Market
3592,InterCryptos (clone of EMD Agent)
3593,TRADING212 (clone of authorised firm)
3594,TD Global Finance / TDG Finance (clone of an EEA Authorised firm)
3595,Bronze FX / FTL FX
3597,UK Lenders (clone of authorised firm)
3598,Blackbird Financial Services / Blackbird FS (clone of EEA authorised firm)
3599,My Coin Elite
3600,Nexus P Capital
3601,Teng Sun Global
3602,Renewable Energy Research
3603,Baker & McKenzie Consultants
3604,Edward Ricketts / TradingwithEdz
3605,Moorhayes Green / Moorhayes Solutions / FPlus+ Consulting (Clone of FCA authorised firm)
3606,Wize Capital
3607,Britain Bonds
3608,UK-Bond St
3609,Bluesave/ Buen Solutions Ltd
3610,BullishCoin/ BS Creative Management Ltd
3611,Royal GTX
3612,Flagstone Invest / Flagstone Investment Management (Clone of FCA authorised firms)
3613,Local Bonds
3615,Invest Connect
3616,Renewable Bonds
3617,UK Bond St
3618,Hunters and Jacobs Capital Partners
3619,Euronova FX (clone of authorised firm)
3620,Askobid
3621,Intro Invest
3622,Fixed Income First
3623,Best Property Investment
3624,CruxINV/Crux24 (clone of FCA authorised firm)
3625,Introteamoption
3626,World Markets
3627,Bond-Supermarket
3628,Danbrook Securities LLC
3629,Luxeforex (Clone of authorised firm)
3630,Moneyfacts (Clone of FCA authorised firm)
3631,Farallon Investments (Clone of authorised firm)
3632,Atlantic Capital Management (Clone of EEA authorised firm)
3633,Credit Suisse AG / CSIF (Lux) (Clone of FCA Authorised firm)
3634,Aviva Plc / Aviva Bonds Plc / Aviva Investors / Aviva Investors & Pensions Ltd / Aviva Life & Pensions UK Limited (clone of FCA authorised firm)
3635,Bond Select UK
3636,CIMB Group (Clone of an FCA Authorised Firm)
3637,Compare Bond / compare-bond
3638,7Online/RedRock Ltd
3639,Alpha Sharpe (Clone of EEA authorised firm)
3641,Bond Select UK / selectbonds.uk
3642,Compare Bond / compare-bond.co.uk / uk-investment-market.co.uk
3643,Witan Investment Trust PLC (clone firm) (clone of FCA authorised firm)
3644,ITI Capital Limited/ Itistocks brokers (Clone of FCA authorised firm)
3645,Bloomberg Trading Facility (clone of an EEA Authorised firm and FCA authorised firms)
3646,Interactive Trade
3647,Fixed Rate Bonds / fixedrate-bonds.net
3648,Invest Wealth Solutions Ltd (clone of authorised firm)
3649,BondComparison / comparethebestrates.co.uk
3650,Secura Bonds
3651,Fixed Rate Bonds
3652,Business Choice Partners Group / Knight Service Group
3653,Union Bonds
3654,Investor Guard
3655,Bond Comparison Site
3656,Advisors Network LLC
3657,SSITE international Limited
3658,Swissfx24.com (clone of authorised firm)
3659,Genuine Business Finance Services Limited (clone of appointed representative firm and UK registered company)
3660,Step Change Contact Number / stepchangecontactnumber.org (Clone of FCA authorised firm)
3661,Surety & Guarantee Services Limited (Clone of Appointed Representative of FCA authorised firm)
3662,UK Bond Society
3663,Stepstone Credits (clone of FCA authorised firm)
3664,AlphaPrime / AlphaPrime.cash (clone of FCA authorised firm)
3665,Titanium Asset Management (Clone of an EEA Authorised Firm)
3666,UK Secure Bonds UK
3667,Active Capital Asset Managers (Clone of an EEA Authorised firm)
3668,UK Secure Bonds / secureukbonds.net (Clone of FCA authorised firm)
3669,A.M. Donati Wealth Management (clone of FCA authorised firm)
3670,Librac market/Libra Coin Market (Clone of FCA authorised firm)
3671,Invcenter
3672,Traderking
3673,James Shepperd
3674,Harrison Newman
3675,Finance Unlimited
3676,Cash4u (Clone firm)
3677,Jamie.tradesFX
3678,Kingsbridge Capital (Clone of an FCA Authorised Firm)
3679,Best Investment Bonds
3680,Old Mutual Wealth (Clone of FCA Authorised firms)
3682,Kronos Invest / KronosInvest (Clone of previously EEA authorised firm)
3683,Hanseatic Financial Services (Clone of a formerly EEA Authorised Firm)
3684,Titan Pro 500
3686,Rathbone Trust Capital (Clone of authorised firm)
3687,ML Capital Asset Management (clone of EEA authorised firm)
3688,Paydayloansnow Lender Ltd / Paydaloansnow Ltd (Clone of FCA Authorised firm)
3689,British Market
3690,FOPU (clone of authorised firm)
3691,Online Union (clone of authorised firm)
3692,Atlas Funding Group Ltd (Clone of FCA authorised firm)
3693,Hyde Park Investment Ltd (clone of authorised firm)
3694,The Lenders
3695,MottoFX
3696,RoyalsFX
3697,City Partners
3698,Citizens Advisory
3699,Earnsured Asset Management
3700,BoerseFX (clone of FCA authorised firm)
3701,Compare Wise
3702,Frisky Loans
3703,The Bonds Company
3704,Fixed Rate News / Fixed Rate Connect
3705,Sky Line / Skylinevest.com
3706,Mentor Corp / www.mentorfx.com
3707,Mister Trader/ Mistertrader / Redfin Capital
3708,AnyTrades / www.anytrades.com / www.anytradesconsulting.com
3709,Man Pro Fund / ManGroup (Clone firm) (clone of FCA authorised firm)
3710,Independent Wealth Brokers (Clone of EEA authorised firm)
3711,OFC Markets
3712,Hunterly Invest
3713,Find UK Bonds
3714,My Smart Bonds
3715,Maxagon Kapital AB (Clone of an EEA Authorised firm)
3716,First Capital Finance Ltd (clone of FCA authorised firm)
3717,LatitudeFX / Latitude Investments FX Bank (clone of FCA authorised firm)
3718,SGZ Bank (clone of a formerly EEA Authorised Firm)
3719,SADI FINANCE
3720,First Brokers
3721,Cash2All (Clone of FCA authorised firms)
3722,AXA Venture Partners / AXA Strategic Ventures (Clone of EEA authorised firm)
3723,Bolt Finance
3724,Smart Bonds
3725,The Investmentheads
3726,Select Invest
3727,CompareFixedRateBonds
3728,British-Bonds
3729,FIRST CLAIMS GROUP
3730,FCA Insurance Indemnity Partners
3731,UK Forex (Clone of FCA authorised firms)
3732,Investpedia
3733,Circle Bonds
3734,Compare-Bonds.net / Bond Comparison
3735,Torro Finanz (Clone of an EEA Authorised firm)
3736,TradeRiver Finance Ltd (Clone of authorised firm)
3737,Financial Planning Wales (Clone of authorised firm)
3738,Credit Suisse Asset Management / Credit Suisse Group AG (Clone of FCA Authorised firms)
3739,CCP Investment (Clone of EEA Authorised Firm)
3740,BillionsFX
3741,HW Securities
3742,Retire Young FX
3743,CryptoPlus Exchange (Clone of authorised firm)
3744,Quick L0ans (clone of FCA authorised firm)
3745,Aldgate-Advisors (clone of FCA authorised firm)
3746,Alltus Capital (UK) LLP (clone of FCA authorised firm)
3747,Frontier Markets Advisory (clone of an authorised collective scheme)
3748,Hugo Vandevelde (clone of an EEA Authorised firm and a UK authorised firm)
3749,Legal & General / Legal & General Dynamic Bond / Legal & General UK Bond / Legal & General Guaranteed Return Bond (clone) (clone of FCA authorised firm)
3750,Fixed-rate.co.uk
3751,National-debtlines
3752,Lak Sira Ltd
3753,National-Debt-Helpline
3754,Kieren Hamilton / Whosthatguru / Keztheguru / Kezo
3755,Best Bonds
3756,Bond Select
3757,Dunn & Burchill
3758,Invest In Bonds
3759,Best Rate Savers
3760,Investment Point
3761,British Bonds Company
3762,Uk Bonds Capital
3764,Hamamatsu Merger Group
3765,Carter Lee Financial Services
3766,Charta Alliance Limited / The Investment Supermarket / Stanley Bonds
3767,AXA Global Broker (clone of EEA authorised firm)
3768,Aberdeen Standard Investments (clone of FCA authorised firm)
3769,Clyde Asset Management/ Clyde AM (Clone of an EEA Authorised Firm)
3770,Prudential Assurance Company / Prudential Distribution (Clone of FCA authorised firms)
3771,BWB Ireland Investment Managment / B.W.B. Ireland (clone firm) (clone of FCA authorised firm)
3772,Bond Genie
3773,Bonds123
3774,Bruckmann Rosser
3775,Which Bonds UK
3776,Swissquotes Ltd/ SwissFutureFX (Clone of FCA authorised firm)
3777,Standard Chartered Bank / Standard Chartered Asset Management / Standard Chartered Bonds (clone of FCA authorised firm)
3778,Noris Bank/Noris ISA (Clone of an EEA Authorised Firm)
3779,Nateus Group (Clone of an EEA authorised firm)
3780,Instant Finance (Clone of FCA authorised firm)
3782,Liberty Bonds
3783,Fixedrates4U
3784,My Bonds Market
3785,London Bonds Company
3786,London Bonds Market
3787,Assurances Finance Patrimoine (Clone of an EEA Authorised Firm)
3788,Bond Checker
3789,Platinium Fund
3790,Krenton Finance
3791,Find Best Bonds
3792,Fidex Market / Fidex Tradings (Clone of FCA authorised firm)
3793,SMARTT FX (Clone of EEA authorised firm)
3794,123bond.co.uk
3795,Thortons Global
3796,Cleverinvestors.co.uk
3797,UK National Bonds
3798,RAM Active Investments (clone of FCA authorised firm)
3799,Compare Free
3800,Bond Office
3801,United Bonds
3802,Search-investments
3803,Step Debt Free
3804,British Bond Capital
3805,ISA Search
3806,National British Bonds
3807,Compare Property Investments
3808,Gain Fintech
3809,Delta Capitals (clone of FCA authorised firm)
3810,JCAM Investments(Clone of an authorised firm)
3811,Vantage Trades (clone of FCA authorised firm)
3812,Capital ETX / Capitall ETX (clone of FCA authorised firm)
3813,Invicta Financial Services (clone of FCA authorised firm)
3814,Thomas Ast Capital Management/ TA Capital Management (clone of an EEA Authorised Firm)
3815,Allow Loans
3816,Step Changing
3817,Bright Finance
3818,Step Clear From Debts
3819,Toweroflondon-worldwide
3820,Bullion Hedge Global
3821,Tower of London Worldwide
3822,Midas Wealth Management Securities
3823,UBS Asset Management / UBS AG (Clone of FCA Authorised firm)
3824,Talento Trading
3825,M&G Investments / M&G Securities (Clone of FCA authorised firm)
3826,UK Property Bonds / Compare Property Investments
3827,Macquarie Capital / Macquarie Investment Management Europe (Clone of FCA Authorised firms)
3828,Barings / Baring Asset Management (Clone of FCA authorised firm)
3829,The Profit Prince
3830,investinghub.co.uk trading name of Ambershaw Limited
3831,Darwinenc.com / Darwinexc.com/ Darwinex-coins.com (clone of FCA authorised firm)
3832,Falcon Fund Management (Clone of an EEA Authorised Firm)
3833,ISA-Expert.com
3834,Jean Pierre Technologies / JP Finance (clone of FCA authorised firm)
3835,The Alberto Marco Group (clone of FCA authorised firm)
3836,Jean Pierre Technologies / JP Finance (clone) (clone of FCA authorised firm)
3837,Solar Claim Experts
3838,British Bond Compare
3839,National Bonds
3840,Stellar Capitals
3841,UK Bond Deals
3842,AJ Bell (clone of FCA authorised firm)
3843,Primecapitec/ Crewire Holdings Ltd
3844,AJ Bell (clone of authorised firm)
3845,Nava Gates/ Share Oracle Ltd
3846,UKcompare.org
3847,The Bond Market
3848,Investorable
3849,UK Compare
3850,Bit-Holdings
3851,Crown Compare
3852,Universal Loans
3853,Royal Comparison
3854,Texmoore Limited
3855,Global Pro Trader
3856,UK Bonds Group
3857,Assets Assurances (clone of EEA authorised firm)
3858,HH Trading Group
3859,HBOS International Funds (Clone of FCA authorised fund)
3860,Altyx Financial Planning Ltd (clone of FCA authorised firm)
3861,NB-Finance / NBC Global Finance (Clone of EEA authorised firm)
3862,ShareFounders
3863,www.stepoutofdebt.org.uk
3864,Step Clear to Change
3865,Step Debt Line
3866,Step Debt Support / National Direct Service / Smart Debt Change
3867,Quantum Wealth Management (clone of an authorised firm and an EEA authorised firm)
3868,Marketrip
3870,1stClassFx & @investwithjulia_
3871,Oasis Trade
3872,Roimax / Atrium Ventures
3873,Q8TradeFX (clone of authorised firm)
3874,500 Investments/ Cabsy Holdings Ltd
3875,Search Investments / search-investments.com
3876,A G BROKER / AG Broker (Clone of an EEA Authorised firm)
3877,Invest Compare
3879,Lewis and Wright Advocates
3880,My Scam Adviser / MyScamAdviser / Scam Adviser
3881,PGIM Invest / Pru Invest / Pru Indemnity plc / Pru IPO Recovery / Pru Crypto / PruMail (clone of FCA authorised firm)
3882,Investment Search
3883,British Bonds
3884,Redwood ESF (Clone of FCA recognised product)
3885,Infinitrade
3886,Easy Bonds
3887,Blix Group
3888,Goldman Banc
3889,My MarketUK
3890,Standard Bonds
3892,Excellent Bonds
3894,Cash Loans 4 u (Clone of FCA authorised firm)
3895,Allianz Global Investors (Clone of EEA Authorised firm)
3896,GigaFX
3897,JTTRADER (Clone of authorised firm)
3898,Brewin Dolphin (clone of FCA authorised firm)
3899,EU Traders Monitoring Team (Clone of FCA authorised firm)
3900,ECM-UK LTD (clone) (clone of FCA authorised firm)
3901,Southgate & Culham (clone of Appointed Representative firm)
3902,Cromwell Investment Services / Cromwell Capital Ventures UK (Clone of FCA authorised firm and UK registered company)
3903,Go Compare the Bond Market / www.gocomparethebonds.com (Clone of FCA Authorised firm)
3904,isa-search.co
3905,Alreford dac (clone of an EEA authorised firm)
3906,Heron Wealth Management (clone of FCA authorised firms)
3907,Alliance Venture Management (clone of EEA authorised firm)
3908,Go Compare the Bond Market / Gocomparethebonds.com (Clone of FCA Authorised firm)
3909,Platinum Forex Signals
3910,Wyelands Bank (clone of FCA authorised firm)
3911,Britannia Credit Union (clone of FCA authorised firm)
3912,BOIB Finance Investment Management (clone of FCA authorised firm)
3913,London Fixed Bonds
3914,Cryptozone24 (Clone of authorised firm)
3915,Pierre Lafont Brokerage (Clone of an EEA Authorised Firm)
3916,Ledbury Plc (clone of FCA authorised firm)
3917,Savone Pierre Brokerage (Clone of EEA Authorised Firm)
3918,CryptoGM / Crypto GM/ iCryptoGM
3919,D£bt Solutions / Debt Solutions
3920,Universal Leasing Limited (Clone of FCA authorised firm)
3921,Cryptotraderoptions
3922,One Crypto Trade (clone of FCA authorised firm)
3923,SLBE BVBA (clone of EEA authorised firm)
3924,Alpstone Capital Services Limited (clone of FCA authorised firm)
3925,South West Capital Partners LLP (Clone of FCA authorised firm)
3926,Forex Boss Ahmed
3927,Apex Capital Associates
3929,Nat International Funds (Clone firm) (clone of FCA authorised firm)
3930,Deutsche Bank UK / DB UK (Clone of FCA Authorised firm)
3931,Brookfield Investment Funds Plc (Clone of FCA Authorised Schedule 5 firm)
3932,Coinshield
3933,Black Panda Loans / Quick Lends (clone firm) (clone of FCA authorised firm)
3934,Integral Development Asset Management (Clone of previously EEA authorised firm)
3935,Global Wealth Investment (Clone of FCA authorised firm)
3936,CFAM FX / CFAN FX (clone of FCA authorised firm)
3937,Class Wealth Management (clone of EEA authorised firm)
3938,Kensington Bonds Group
3939,Standard FX Option / StandardFXOption
3940,Atlas FMI (clone of FCA authorised firms)
3941,GFS Renewable Energy (Clone of UK Registered Limited Company)
3942,Libra Markets
3943,Prime Bitcoin Miners
3944,World Escrow Solutions
3945,Jones Mutual/GreenRiver OU
3946,Courtiers Investment Services Limited (clone of FCA authorised firm)
3947,ceo.ardy \ haleemlifts
3948,Meredith and Gellar Capital Partners
3949,Smith; Barnes & Wood
3950,Pan Atlantic Securities
3951,Allgreen Capital Ltd / Concept4x
3952,Linton Capital UK (clone of FCA authorised firms)
3953,Leeway Financial Services (Clone of appointed representative firm)
3954,Merrion Stockbrokers Ltd (clone) (clone of FCA authorised firm)
3955,Coinbits
3957,Akeem Julien
3958,bestrateisas
3960,Harpersfield Capital Partners
3961,Claims Assistance UK / Claim Assistance / CAL / Claims 4 All
3962,Stockmarket Insider / Fixed Rate Bonds
3963,Nuovo Prestige Ltd (clone of FCA authorised firm)
3964,Premium Systems / Trendingraphs
3965,Coin2FX
3966,Joshuatrades
3967,Debt Struggles
3968,CentDesk/CentDesk Capital Limited
3969,Nimble Markets
3970,LendInvest Loans Limited (clone of authorised firm)
3971,Dekocorp/Promotion Corp Solutions Limited
3972,bondafy.com
3973,Marketcapital.co
3974,Tesco Plc Trade
3975,Spark Global
3976,chloehenx / chloefxtrades / xchloesworld
3977,National Bond Compare
3978,Littermanfx / Litterman FX
3979,China Beijing Global Trading
3980,UK Electronic
3981,Qualion Finance (Clone of an EEA Authorised Firm)
3982,HSBC Invest Direct / HSBC InvestDirect (Clone of FCA Authorised firm)
3983,FrankfurtFX – Diamond Club (Clone of FCA authorised firm)
3984,Fixed Rate Saving / Fixed Rate Savers / FRS Services
3985,Stratis Finance / Stratis Financial
3986,No Quibble Insurance (clone) (clone of FCA authorised firm)
3987,Cream PPI (Scam)
3988,Funds Recovery / funds-recovery.com (Overseas Recovery Room)
3989,Oralad Management (Clone of EEA authorised firm)
3990,Secured Investment
3991,The Investor Supermarket
3992,Sandberg Financials LLC
3993,National Investor Guide
3994,Best Fixed Rates/ BestFixedRates
3995,Fixed Rate Bonds / Safe Bonds
3996,Smith & Williamson Holdings (clone of FCA authorised firm)
3997,Fixed Rate Bonds /Safe Bonds
3998,Carter-Banks
3999,GeminiCPL (clone of FCA authorised firm)
4000,CTindexforex (clone of FCA authorised firm)
4001,Rimmerson Capital Partners
4002,Gladstone Capital Management (Clone of FCA Authorised firm)
4003,Alter Capital
4004,Swiss Capital FM
4005,Oliver Pearson Advisory (clone of EEA authorised firm)
4006,Go Compare the Bond Market / Compare the Bonds / Gocomparethebondmarket.com (Clone of FCA Authorised firm)
